side,line,position,unit,head,x0,x1,y0,y1,print_ink_width,tracing_width,local_score,orientation,source
Hv,Hv08,27,084,084,140,152,76,91,0,15,0.327,flipped,auto
Hv,Hv08,28,306s,306,117,141,81,91,0,30,0.179,flipped,auto
Hv,Hv08,29,294a.074,294,97,126,77,90,0,36,0.057,flipped,auto
Hv,Hv08,30,256a,256,73,96,81,95,23,43,0.234,flipped,auto
Hv,Hv08,31,600,600,68,79,85,95,11,21,0.391,flipped,auto
Hv,Hv08,32,280,280,58,67,82,94,9,21,0.273,flipped,auto
Hv,Hv08,33,006,006,47,51,92,95,4,11,0.204,flipped,auto
Hv,Hv08,34,683,683,14,35,84,96,21,44,0.317,flipped,auto
Hv,Hv08,35,006,006,14,20,84,95,6,12,0.468,flipped,auto
Hv,Hv08,36,027,027,1,6,74,93,5,15,-1.0,flipped,auto
Hv,Hv08,38,027,027,0,-8,74,93,0,13,-1.0,flipped,auto
Hv,Hv08,39,330.330.002a,330,0,-4,72,92,0,58,0.469,flipped,auto
Hv,Hv08,40,230.450,230,0,-42,77,96,0,37,0.426,flipped,auto
Hv,Hv08,41,230,230,0,-66,72,92,0,23,0.528,flipped,auto
Hv,Hv08,42,381y,381,0,-79,70,89,0,23,0.474,flipped,auto
Hv,Hv08,43,030a,030,0,-93,76,96,0,23,0.46,flipped,auto
Hv,Hv08,44,235a,235,0,-107,75,95,0,22,0.462,flipped,auto
Hv,Hv08,45,010.700.061a,010,0,-121,73,93,0,27,0.473,flipped,auto
Hv,Hv08,46,061y.050,061,0,-139,73,93,0,21,0.523,flipped,auto
Hv,Hv08,47,061y.380a,061,0,-151,73,93,0,33,0.462,flipped,auto
Hv,Hv08,48,061tx.062y.001,061,0,-174,72,92,0,16,0.604,flipped,auto
Hv,Hv08,49,034d,034,0,-183,72,92,0,22,0.515,flipped,auto
Hv,Hv08,50,335,335,0,-197,76,97,0,25,0.501,flipped,auto
Hv,Hv08,51,290,290,0,-212,80,100,0,23,0.42,flipped,auto
Hv,Hv08,52,254,254,0,-222,72,92,0,45,0.354,flipped,auto
Hv,Hv08,53,200.093,200,0,-248,76,96,0,43,0.426,flipped,auto
Hv,Hv08,54,600,600,0,-277,81,101,0,23,0.566,flipped,auto
Hv,Hv09,0,290,290,22,32,65,69,10,21,0.139,upright,auto
Hv,Hv09,1,280,280,33,43,65,77,10,22,0.24,upright,auto
Hv,Hv09,2,093,093,43,59,62,76,0,20,0.214,upright,auto
Hv,Hv09,3,608,608,59,70,70,77,11,36,0.26,upright,auto
Hv,Hv09,4,022,022,80,86,60,76,0,8,0.346,upright,auto
Hv,Hv09,5,050,050,87,94,51,70,0,10,0.278,upright,auto
Hv,Hv09,6,430b,430,86,98,60,80,0,16,0.332,upright,auto
Hv,Hv09,7,022,022,99,102,70,76,3,7,0.197,upright,auto
Hv,Hv09,8,608,608,107,109,68,74,2,27,0.094,upright,auto
Hv,Hv09,9,430c,430,120,133,64,78,0,17,0.2,upright,auto
Hv,Hv09,10,022,022,135,138,64,80,0,7,0.253,upright,auto
Hv,Hv09,11,200.060x,200,150,155,67,72,5,34,0.199,upright,auto
Hv,Hv09,12,235y,235,167,169,63,68,2,26,0.3,upright,auto
Hv,Hv09,13,120,120,173,180,58,76,0,10,0.404,upright,auto
Hv,Hv09,14,120y,120,189,193,69,73,4,10,0.354,upright,auto
Hv,Hv09,15,005j,005,186,193,63,73,7,13,0.41,upright,auto
Hv,Hv09,16,011.010,011,196,202,62,75,6,16,0.386,upright,auto
Hv,Hv09,17,070,070,209,214,67,75,5,14,0.39,upright,auto
Hv,Hv09,18,066,066,220,228,65,78,0,11,0.482,upright,auto
Hv,Hv09,19,600,600,236,237,69,75,1,21,0.181,upright,auto
Hv,Hv09,20,670,670,237,259,62,78,22,26,0.348,upright,auto
Hv,Hv09,21,011.010,011,252,261,64,78,9,16,0.498,upright,auto
Hv,Hv09,22,790af,790,270,275,65,68,5,19,0.523,upright,auto
Hv,Hv09,23,001,001,279,282,62,81,0,6,0.39,upright,auto
Hv,Hv09,24,790af,790,289,292,65,69,3,18,0.323,upright,auto
Hv,Hv09,25,001,001,296,299,60,64,3,6,0.498,upright,auto
Hv,Hv09,26,040a,040,296,300,60,64,4,7,0.245,upright,auto
Hv,Hv09,27,048a,048,306,309,61,65,3,8,0.258,upright,auto
Hv,Hv09,28,005j,005,319,323,67,71,4,12,0.416,upright,auto
Hv,Hv09,29,011.010,011,324,330,62,80,6,13,0.31,upright,auto
Hv,Hv09,30,022bfy,022,338,341,74,81,3,9,0.182,upright,auto
Hv,Hv09,31,022bfy,022,345,348,78,81,3,8,0.262,upright,auto
Hv,Hv09,32,011.010,011,352,356,75,81,4,16,0.297,upright,auto
Hv,Hv09,33,301,301,358,380,64,84,0,25,0.278,upright,auto
Hv,Hv09,34,048a,048,380,383,57,78,0,7,0.493,upright,auto
Hv,Hv09,35,017,017,385,390,59,66,5,8,0.345,upright,auto
Hv,Hv09,36,048a,048,393,399,65,84,0,9,0.273,upright,auto
Hv,Hv09,37,019,019,402,407,70,83,5,8,0.451,upright,auto
Hv,Hv09,38,011.010,011,410,418,76,83,8,15,0.562,upright,auto
Hv,Hv09,39,381y!,381,423,434,70,81,11,20,0.28,upright,auto
Hv,Hv09,40,381,381,431,437,70,81,6,21,0.328,upright,auto
Hv,Hv09,41,309,309,444,458,71,85,14,26,0.345,upright,auto
Hv,Hv09,42,054a,054,461,467,79,85,6,13,0.45,upright,auto
Hv,Hv09,43,381,381,475,480,72,81,5,20,0.337,upright,auto
Hv,Hv09,44,068ay,068,482,488,72,79,6,13,0.225,upright,auto
Hv,Hv09,45,381,381,490,496,74,78,6,22,0.22,upright,auto
Hv,Hv09,46,600,600,505,516,73,90,11,23,0.392,upright,auto
Hv,Hv09,47,011.010,011,519,527,75,91,8,17,0.433,upright,auto
Hv,Hv09,48,048a,048,532,536,75,81,4,9,0.438,upright,auto
Hv,Hv09,49,021af,021,538,545,76,90,7,11,0.394,upright,auto
Hv,Hv09,50,011.010,011,548,557,77,92,9,16,0.419,upright,auto
Hv,Hv09,51,230y,230,563,572,75,90,9,22,0.256,upright,auto
Hv,Hv09,52,324.711:711t,324,577,590,73,85,13,34,0.199,upright,auto
Hv,Hv09,53,034d,034,599,609,72,87,10,22,0.28,upright,auto
Hv,Hv09,54,046,046,610,614,75,87,4,11,0.498,upright,auto
Hv,Hv09,55,007,007,618,623,72,86,5,16,0.297,upright,auto
Hv,Hv09,56,001a,001,626,632,71,86,6,8,0.424,upright,auto
Hv,Hv09,57,600,600,640,644,69,83,4,22,0.151,upright,auto
Hv,Hv09,58,205y.571,205,652,675,73,82,23,44,0.157,upright,auto
Hv,Hv09,59,084a,084,675,681,68,88,6,14,0.154,upright,auto
Hv,Hv09,60,200.571,200,686,700,67,88,14,39,0.056,upright,auto
Hv,Hv09,61,084a,084,709,720,73,93,0,13,0.253,upright,auto
Hv,Hv09,62,730.069h,730,717,734,73,88,17,30,0.173,upright,auto
Hv,Hv09,63,084a,084,738,743,73,82,5,14,0.062,upright,auto
Hv,Hv09,64,200.000!,200,742,752,75,89,10,45,0.156,upright,auto
Hv,Hv10,0,001!,001,475,478,54,64,3,6,0.421,flipped,auto
Hv,Hv10,1,065,065,466,472,53,66,6,9,0.289,flipped,auto
Hv,Hv10,2,073f,073,459,465,52,71,0,7,0.395,flipped,auto
Hv,Hv10,3,090f,090,450,455,61,67,5,16,0.474,flipped,auto
Hv,Hv10,4,005j,005,444,448,53,62,4,13,0.58,flipped,auto
Hv,Hv10,5,571.010,571,432,437,51,66,5,20,0.341,flipped,auto
Hv,Hv10,6,002a.069,002,415,433,49,68,0,22,0.235,flipped,auto
Hv,Hv10,7,739,739,411,423,49,68,0,15,0.236,flipped,auto
Hv,Hv10,8,022bfy,022,407,412,57,62,5,8,0.231,flipped,auto
Hv,Hv10,9,022bfy,022,393,399,48,67,0,8,0.353,flipped,auto
Hv,Hv10,10,022bfy,022,386,389,59,64,3,7,0.546,flipped,auto
Hv,Hv10,11,600,600,368,385,47,68,0,21,0.341,flipped,auto
Hv,Hv10,12,072b,072,362,367,54,61,5,18,0.16,flipped,auto
Hv,Hv10,13,002a,002,362,365,54,59,3,9,0.335,flipped,auto
Hv,Hv10,14,002a,002,346,351,49,65,5,9,0.377,flipped,auto
Hv,Hv10,15,505,505,334,340,52,63,6,24,0.315,flipped,auto
Hv,Hv10,16,500,500,321,332,55,65,11,19,0.275,flipped,auto
Hv,Hv10,17,116b,116,317,320,54,61,3,13,0.222,flipped,auto
Hv,Hv10,18,400,400,294,311,48,58,17,34,0.211,flipped,auto
Hv,Hv10,19,116a,116,288,292,48,51,4,16,0.293,flipped,auto
Hv,Hv10,20,400a,400,272,276,47,50,4,32,0.291,flipped,auto
Hv,Hv10,21,200.044ax,200,251,259,43,62,0,11,0.173,flipped,auto
Hv,Hv10,22,067,067,235,241,45,49,6,26,0.209,flipped,auto
Hv,Hv10,23,375a,375,227,231,47,58,4,9,0.393,flipped,auto
Hv,Hv10,24,041,041,221,223,55,60,2,10,0.421,flipped,auto
Hv,Hv10,25,041,041,215,219,49,55,4,8,0.381,flipped,auto
Hv,Hv10,26,040,040,208,214,41,60,0,7,0.444,flipped,auto
Hv,Hv10,27,040,040,201,206,51,56,5,18,0.283,flipped,auto
Hv,Hv10,28,630c.076,630,201,206,51,56,5,7,0.32,flipped,auto
Hv,Hv10,29,117a,117,179,191,47,62,0,15,0.305,flipped,auto
Hv,Hv10,30,430b,430,183,189,45,61,0,8,0.201,flipped,auto
Hv,Hv10,31,025af,025,174,177,43,63,0,7,0.175,flipped,auto
Hv,Hv10,32,022,022,165,171,41,61,0,7,0.411,flipped,auto
Hv,Hv10,33,045a,045,160,163,43,62,0,7,0.557,flipped,auto
Hv,Hv10,34,022,022,150,153,45,48,3,8,0.494,flipped,auto
Hv,Hv10,35,002a,002,144,147,42,57,0,6,0.437,flipped,auto
Hv,Hv10,36,022,022,139,143,46,50,4,8,0.212,flipped,auto
Hv,Hv10,37,050a,050,139,143,46,50,4,15,0.346,flipped,auto
Hv,Hv10,38,007,007,115,131,43,57,0,18,0.361,flipped,auto
Hv,Hv10,39,144f,144,96,119,39,57,0,27,0.359,flipped,auto
Hv,Hv10,40,733a,733,78,83,49,60,5,37,0.239,flipped,auto
Hv,Hv10,41,384.074f,384,57,80,42,62,0,28,0.207,flipped,auto
Hv,Hv10,42,224,224,45,57,44,62,12,30,0.297,flipped,auto
Hv,Hv10,43,600.078x,600,30,40,39,56,10,20,0.194,flipped,auto
Hv,Hv10,44,381y,381,22,30,42,56,8,19,0.132,flipped,auto
Hv,Hv10,45,381.078x,381,10,21,38,58,11,12,0.184,flipped,auto
Hv,Hv10,46,729,729,0,13,38,58,0,34,-1.0,flipped,auto
Hv,Hv10,47,381,381,0,-8,37,57,0,21,-1.0,flipped,auto
Hv,Hv10,48,007,007,0,-16,35,55,0,16,0.558,flipped,auto
Hv,Hv10,49,200.077c,200,0,-24,34,54,0,33,0.477,flipped,auto
Hv,Hv10,50,005j,005,0,-46,42,61,0,13,0.489,flipped,auto
Hv,Hv10,51,117cy,117,0,-53,34,55,0,14,0.617,flipped,auto
Hv,Hv10,52,559,559,0,-59,34,55,0,27,0.533,flipped,auto
Hv,Hv10,53,117c,117,0,-76,42,62,0,10,0.598,flipped,auto
Hv,Hv10,54,739,739,0,-84,42,62,0,12,0.507,flipped,auto
Hv,Hv10,55,117cy.061,117,0,-90,32,52,0,20,0.479,flipped,auto
Hv,Hv10,56,522y,522,0,-102,35,55,0,16,0.45,flipped,auto
Hv,Hv10,57,117cy.061,117,0,-113,36,56,0,21,0.418,flipped,auto
Hv,Hv10,58,132.074af,132,0,-128,35,55,0,19,0.473,flipped,auto
Hv,Hv10,59,207,207,0,-139,35,55,0,29,0.384,flipped,auto
Hv,Hv10,60,117c!,117,0,-160,31,51,0,13,0.574,flipped,auto
Hv,Hv10,61,022bfy,022,0,-169,35,55,0,8,0.628,flipped,auto
Hv,Hv10,62,117c,117,0,-175,34,55,0,12,0.599,flipped,auto
Hv,Hv10,63,029,029,0,-184,35,55,0,13,0.58,flipped,auto
Hv,Hv10,64,027,027,0,-192,30,50,0,15,0.539,flipped,auto
Hv,Hv10,65,029.061,029,0,-201,29,49,0,25,0.55,flipped,auto
Hv,Hv10,66,022bf,022,0,-218,30,50,0,10,0.504,flipped,auto
Hv,Hv11,0,2)!,2),38,50,22,31,12,16,0.245,upright,auto
Hv,Hv11,1,022bf,022,48,54,21,33,6,8,0.286,upright,auto
Hv,Hv11,2,054b,054,57,65,20,32,8,12,0.469,upright,auto
Hv,Hv11,3,215js,215,61,89,18,32,28,33,0.226,upright,auto
Hv,Hv11,4,260.001,260,81,105,17,30,24,29,0.226,upright,auto
Hv,Hv11,5,204s,204,106,134,28,45,0,33,0.252,upright,auto
Hv,Hv11,6,290a,290,131,135,33,38,4,23,0.223,upright,auto
Hv,Hv11,7,260.001d,260,145,150,29,41,5,32,0.26,upright,auto
Hv,Hv11,8,098,098,154,167,25,43,0,16,0.221,upright,auto
Hv,Hv11,9,007,007,171,183,24,39,0,14,0.312,upright,auto
Hv,Hv11,10,360.001d,360,176,199,25,42,0,28,0.182,upright,auto
Hv,Hv11,11,007,007,196,209,25,43,0,16,0.097,upright,auto
Hv,Hv11,12,600,600,204,222,33,49,0,22,0.205,upright,auto
Hv,Hv11,13,007,007,221,234,32,39,0,17,0.272,upright,auto
Hv,Hv11,14,040,040,233,237,38,43,4,9,0.282,upright,auto
Hv,Hv11,15,700,700,241,247,37,44,6,10,0.354,upright,auto
Hv,Hv11,16,093,093,252,254,28,32,2,19,0.352,upright,auto
Hv,Hv11,17,022,022,262,265,34,41,3,6,0.355,upright,auto
Hv,Hv11,18,093,093,261,266,33,44,5,16,0.306,upright,auto
Hv,Hv11,19,081,081,272,279,32,44,7,17,0.409,upright,auto
Hv,Hv11,20,068ay,068,286,291,32,38,5,13,0.453,upright,auto
Hv,Hv11,21,030dx.068ay,030,296,304,40,45,8,22,0.456,upright,auto
Hv,Hv11,22,035c:043t,035,318,322,38,43,4,13,0.419,upright,auto
Hv,Hv11,23,068ay,068,318,329,31,46,11,18,0.385,upright,auto
Hv,Hv11,24,144f,144,333,340,31,45,7,13,0.456,upright,auto
Hv,Hv11,25,068b,068,344,353,32,42,9,18,0.468,upright,auto
Hv,Hv11,26,059:005,059,354,362,29,48,0,12,0.396,upright,auto
Hv,Hv11,27,010.067,010,364,372,30,46,8,20,0.48,upright,auto
Hv,Hv11,28,010.067,010,379,389,37,46,10,18,0.286,upright,auto
Hv,Hv11,29,062y.067,062,395,403,38,47,8,18,0.265,upright,auto
Hv,Hv11,30,022bf,022,397,403,45,47,6,22,0.309,upright,auto
Hv,Hv11,31,022bf,022,415,421,30,49,0,7,0.321,upright,auto
Hv,Hv11,32,607o,607,427,430,35,42,3,7,0.37,upright,auto
Hv,Hv11,33,607,607,435,450,37,49,15,31,0.327,upright,auto
Hv,Hv11,34,001,001,449,459,39,44,10,27,0.238,upright,auto
Hv,Hv11,35,605as,605,465,468,32,52,0,7,0.237,upright,auto
Hv,Hv11,36,605as,605,468,492,33,53,0,29,0.201,upright,auto
Hv,Hv11,37,073.064a,073,487,502,35,50,15,27,0.342,upright,auto
Hv,Hv11,38,048f:042,048,509,519,37,53,10,20,0.286,upright,auto
Hv,Hv11,39,011b;042,011,517,519,47,53,2,13,0.468,upright,auto
Hv,Hv11,40,041.074bf,041,523,532,38,52,9,13,0.424,upright,auto
Hv,Hv11,41,040.062,040,537,543,46,53,6,20,0.493,upright,auto
Hv,Hv11,42,040,040,551,562,41,53,11,18,0.248,upright,auto
Hv,Hv11,43,700.009,700,565,569,48,52,4,8,0.301,upright,auto
Hv,Hv11,44,602,602,573,604,36,51,31,60,0.219,upright,auto
Hv,Hv11,45,074y,074,608,611,43,51,3,10,0.329,upright,auto
Hv,Hv11,46,774,774,608,615,43,52,7,20,0.33,upright,auto
Hv,Hv11,47,004.090ft,004,624,629,41,51,5,22,0.129,upright,auto
Hv,Hv11,48,430d,430,634,641,46,58,7,19,0.308,upright,auto
Hv,Hv11,49,260.036,260,645,669,43,62,24,39,0.382,upright,auto
Hv,Hv11,50,204.074af,204,672,693,45,60,21,41,0.243,upright,auto
Hv,Hv11,51,470;050bt,470,695,712,45,61,17,30,0.289,upright,auto
Hv,Hv11,52,050.061,050,717,720,55,58,3,20,0.222,upright,auto
Hv,Hv11,53,003x!,003,726,728,49,57,0,4,0.367,upright,auto
Hv,Hv12,0,004.064a,004,719,735,12,20,16,19,0.275,flipped,auto
Hv,Hv12,1,050,050,713,720,12,17,7,9,0.376,flipped,auto
Hv,Hv12,2,700,700,711,718,12,17,7,9,0.417,flipped,auto
Hv,Hv12,3,064.074f,064,685,704,12,17,19,23,0.247,flipped,auto
Hv,Hv12,4,004.064a,004,684,697,13,17,13,17,0.284,flipped,auto
Hv,Hv12,5,005j,005,665,676,14,18,11,13,0.375,flipped,auto
Hv,Hv12,6,670,670,646,670,14,23,24,28,0.23,flipped,auto
Hv,Hv12,7,004.064a,004,639,652,14,24,13,17,0.334,flipped,auto
Hv,Hv12,8,670,670,622,649,14,24,27,30,0.28,flipped,auto
Hv,Hv12,9,004.064a,004,610,626,15,23,16,18,0.387,flipped,auto
Hv,Hv12,10,578.028,578,573,616,15,25,43,49,0.403,flipped,auto
Hv,Hv12,11,760!,760,556,583,16,20,27,31,0.336,flipped,auto
Hv,Hv12,12,002,002,553,560,17,19,7,8,0.267,flipped,auto
Hv,Hv12,13,760,760,533,557,17,20,24,29,0.206,flipped,auto
Hv,Hv12,14,005j,005,528,540,17,19,12,14,0.278,flipped,auto
